frame,y,dist_px,rank,source,confidence
8,1,3.805,32,large_dark,high
8,0,59.478,33,large_dark,high
8,0,30.015,34,hybrid_coast,high
8,0,62.654,35,large_dark,high
8,0,53.923,37,large_dark,high
8,0,32.134,38,appearance,high
8,0,62.429,39,map,high
8,0,39.367,40,hybrid_coast,high
8,0,37.168,41,hybrid_coast,high
8,0,45.657,42,hybrid_coast,high
8,0,39.474,43,hybrid_coast,high
8,0,59.45,45,large_dark,high
8,0,33.505,46,hybrid_coast,high
8,0,77.727,47,large_dark,high
8,0,39.241,48,large_dark,high
8,0,47.397,49,large_dark,high
8,0,50.159,50,large_dark,high
8,0,40.673,52,large_dark,high
8,0,70.177,53,large_dark,high
8,0,56.357,54,large_dark,high
8,0,49.668,55,large_dark,high
9,0,24.543,1,large_dark,high
9,0,25.328,2,large_dark,high
9,0,34.158,3,hybrid_coast,high
9,0,60.395,4,large_dark,high
9,0,35.868,5,hybrid_coast,high
9,0,32.848,6,hybrid_coast,high
9,0,44.322,8,hybrid_coast,high
9,0,37.381,9,hybrid_coast,high
9,0,45.213,10,hybrid_coast,high
9,0,32.159,11,hybrid_coast,high
9,0,63.993,12,large_dark,high
9,0,43.78,13,hybrid_coast,high
9,0,27.81,14,hybrid_coast,high
9,0,56.438,15,hybrid_coast,high
9,0,35.506,16,hybrid_coast,high
9,0,29.885,17,hybrid_coast,high
9,0,39.663,18,hybrid_coast,high
9,0,46.786,19,hybrid_coast,high
9,0,70.586,20,appearance,high
9,0,66.305,21,large_dark,high
9,0,27.768,22,hybrid_coast,high
9,0,39.909,23,large_dark,high
9,0,32.616,24,hybrid_coast,high
9,0,69.907,25,large_dark,high
9,0,51.224,26,hybrid_coast,high
9,0,43.612,27,hybrid_coast,high
9,1,3.4,28,large_dark,high
9,0,39.932,29,large_dark,high
9,0,46.266,30,large_dark,high
9,0,40.721,31,hybrid_coast,high
9,0,24.679,32,hybrid_coast,high
9,0,62.204,33,large_dark,high
9,0,59.04,34,large_dark,high
9,0,25.62,35,hybrid_coast,high
9,0,54.515,37,large_dark,high
9,0,62.53,38,large_dark,high
9,0,26.065,40,hybrid_coast,high
9,0,29.396,41,hybrid_coast,high
9,0,31.209,42,appearance,high
9,0,77.54,43,large_dark,high
9,0,55.514,45,large_dark,high
9,0,57.176,46,large_dark,high
9,0,63.839,47,map,high
9,0,59.514,48,large_dark,high
9,0,40.222,50,large_dark,high
9,0,48.888,51,large_dark,high
10,0,24.271,2,large_dark,high
10,0,26.992,3,large_dark,high
10,0,34.089,4,hybrid_coast,high
10,0,42.445,5,hybrid_coast,high
10,0,40.732,6,hybrid_coast,high
10,0,32.925,7,hybrid_coast,high
10,0,62.041,8,large_dark,high
10,0,33.883,9,large_dark,high
10,0,32.351,10,hybrid_coast,high
10,0,30.977,11,appearance,high
10,0,39.58,12,hybrid_coast,high
10,0,47.35,13,hybrid_coast,high
10,0,27.624,14,hybrid_coast,high
10,0,37.089,15,hybrid_coast,high
10,0,39.851,16,hybrid_coast,high
10,0,25.895,17,hybrid_coast,high
10,0,32.001,18,hybrid_coast,high
10,0,30.093,19,hybrid_coast,high
10,0,47.239,20,hybrid_coast,high
10,0,46.006,21,hybrid_coast,high
10,0,67.358,22,large_dark,high
10,0,24.941,23,hybrid_coast,high
10,0,42.404,24,large_dark,high
10,0,35.469,25,hybrid_coast,high
10,0,71.757,26,large_dark,high
10,0,27.651,27,hybrid_coast,high
10,1,4.008,28,large_dark,high
10,0,40.946,29,hybrid_coast,high
10,0,48.955,30,hybrid_coast,high
10,0,24.271,31,large_dark,high
10,0,75.247,32,appearance,high
10,0,33.415,33,hybrid_coast,high
10,0,59.28,34,large_dark,high
10,0,55.3,35,hybrid_coast,high
10,0,46.299,36,hybrid_coast,high
10,0,53.1,37,large_dark,high
10,0,46.331,38,large_dark,high
10,0,24.033,39,hybrid_coast,high
10,0,79.806,40,large_dark,high
10,0,61.774,41,large_dark,high
10,0,66.664,42,large_dark,high
10,0,63.817,43,large_dark,high
10,0,31.23,44,appearance,high
10,0,44.205,45,large_dark,high
10,0,78.351,46,large_dark,high
10,0,60.1,47,large_dark,high
10,0,56.538,48,large_dark,high
10,0,38.821,50,large_dark,high
10,0,50.389,52,large_dark,high
10,0,58.25,53,large_dark,high
11,0,24.004,1,large_dark,high
11,0,27.436,2,large_dark,high
11,0,33.119,3,hybrid_coast,high
11,0,39.818,4,hybrid_coast,high
11,0,34.599,5,hybrid_coast,high
11,0,32.072,6,hybrid_coast,high
11,0,61.815,7,large_dark,high
11,0,31.598,8,hybrid_coast,high
11,0,40.924,9,hybrid_coast,high
11,0,45.632,10,hybrid_coast,high
11,0,26.575,11,hybrid_coast,high
11,0,40.554,12,hybrid_coast,high
11,0,31.246,13,appearance,high
11,0,35.962,14,hybrid_coast,high
11,0,49.526,16,hybrid_coast,high
11,0,40.469,17,hybrid_coast,high
11,1,3.631,19,large_dark,high
11,0,31.717,20,hybrid_coast,high
11,0,27.839,21,hybrid_coast,high
11,0,42.387,22,large_dark,high
11,0,49.329,23,hybrid_coast,high
11,0,72.21,24,large_dark,high
11,0,48.463,25,hybrid_coast,high
11,0,43.651,27,hybrid_coast,high
11,0,25.487,28,hybrid_coast,high
11,0,42.381,29,hybrid_coast,high
11,0,58.847,30,large_dark,high
11,0,79.635,31,large_dark,high
11,0,45.317,32,hybrid_coast,high
11,0,77.251,33,appearance,high
11,0,26.412,34,large_dark,high
11,0,52.663,35,large_dark,high
11,0,66.548,36,large_dark,high
11,0,46.043,37,large_dark,high
11,0,46.753,38,hybrid_coast,high
11,0,50.2,39,hybrid_coast,high
11,0,59.505,40,hybrid_coast,high
11,0,29.836,42,appearance,high
11,0,60.43,43,large_dark,high
11,0,46.566,44,large_dark,high
11,0,55.9,46,large_dark,high
11,0,39.328,47,large_dark,high
11,0,44.04,49,large_dark,high
11,0,58.706,50,large_dark,high
12,0,30.085,2,large_dark,high
12,0,33.132,3,hybrid_coast,high
12,0,39.899,4,hybrid_coast,high
12,0,34.469,5,hybrid_coast,high
12,0,32.239,6,hybrid_coast,high
12,0,35.734,7,hybrid_coast,high
12,0,31.883,8,hybrid_coast,high
12,0,63.516,9,large_dark,high
12,0,40.151,10,hybrid_coast,high
12,0,26.486,11,hybrid_coast,high
12,0,47.715,12,hybrid_coast,high
12,0,39.866,13,hybrid_coast,high
12,0,31.914,14,hybrid_coast,high
12,0,28.627,15,hybrid_coast,high
12,0,25.17,16,hybrid_coast,high
12,0,38.274,17,hybrid_coast,high
12,1,3.276,19,large_dark,high
12,0,51.816,21,hybrid_coast,high
12,0,41.157,22,hybrid_coast,high
12,0,25.646,24,hybrid_coast,high
12,0,29.382,25,appearance,high
12,0,43.008,27,hybrid_coast,high
12,0,43.252,28,large_dark,high
12,0,41.963,29,hybrid_coast,high
12,0,76.983,30,large_dark,high
12,0,73.261,31,large_dark,high
12,0,55.675,32,large_dark,high
12,0,80.114,33,large_dark,high
12,0,70.747,34,large_dark,high
12,0,25.186,35,large_dark,high
12,0,47.895,36,large_dark,high
12,0,67.857,37,large_dark,high
12,0,58.408,38,large_dark,high
12,0,47.376,39,hybrid_coast,high
12,0,50.267,40,large_dark,high
12,0,28.669,41,large_dark,high
12,0,49.386,42,hybrid_coast,high
12,0,53.351,43,hybrid_coast,high
12,0,45.762,44,large_dark,high
12,0,44.436,46,large_dark,high
12,0,59.926,47,large_dark,high
12,0,60.758,48,large_dark,high
12,0,44.653,51,large_dark,high
12,0,38.878,52,large_dark,high
12,0,45.582,53,large_dark,high
12,0,49.095,54,large_dark,high
12,0,59.167,55,large_dark,high
13,0,24.486,1,large_dark,high
13,0,31.49,2,large_dark,high
13,0,33.198,3,hybrid_coast,high
13,0,34.391,4,hybrid_coast,high
13,0,40.024,5,hybrid_coast,high
13,0,32.457,6,hybrid_coast,high
13,0,35.556,7,hybrid_coast,high
13,0,42.001,8,large_dark,high
13,0,32.218,9,hybrid_coast,high
13,0,41.976,10,hybrid_coast,high
13,0,32.438,11,hybrid_coast,high
13,0,40.407,12,hybrid_coast,high
13,0,66.077,13,large_dark,high
13,0,26.464,14,hybrid_coast,high
13,0,40.215,15,hybrid_coast,high
13,0,37.948,16,hybrid_coast,high
13,0,47.887,17,hybrid_coast,high
13,0,49.837,18,large_dark,high
13,0,28.392,19,hybrid_coast,high
13,1,2.947,20,large_dark,high
13,0,25.388,21,hybrid_coast,high
13,0,26.289,23,hybrid_coast,high
13,0,39.617,25,hybrid_coast,high
13,0,45.264,26,large_dark,high
13,0,56.535,28,hybrid_coast,high
13,0,27.664,30,appearance,high
13,0,61.09,31,large_dark,high
13,0,76.192,32,large_dark,high
13,0,55.248,33,large_dark,high
13,0,80.605,34,large_dark,high
13,0,72.808,35,large_dark,high
13,0,33.04,36,appearance,high
13,0,24.739,37,large_dark,high
13,0,44.129,38,large_dark,high
13,0,69.16,39,large_dark,high
13,0,74.313,40,large_dark,high
13,0,27.497,41,large_dark,high
13,0,57.977,42,large_dark,high
13,0,51.79,43,large_dark,high
13,0,49.458,45,hybrid_coast,high
13,0,66.788,46,large_dark,high
13,0,47.873,47,large_dark,high
13,0,52.076,48,hybrid_coast,high
13,0,46.113,49,large_dark,high
13,0,45.479,51,large_dark,high
13,0,61.474,52,large_dark,high
13,0,36.521,54,large_dark,high
13,0,59.623,56,large_dark,high
14,0,24.271,1,large_dark,high
14,0,31.939,2,large_dark,high
14,0,33.312,3,hybrid_coast,high
14,0,34.358,4,hybrid_coast,high
14,0,33.004,5,hybrid_coast,high
14,0,40.188,6,hybrid_coast,high
14,0,35.42,7,hybrid_coast,high
14,0,32.724,8,hybrid_coast,high
14,0,32.6,9,hybrid_coast,high
14,0,41.335,10,hybrid_coast,high
14,0,39.702,11,hybrid_coast,high
14,0,65.875,12,large_dark,high
14,0,26.501,13,hybrid_coast,high
14,0,37.657,14,hybrid_coast,high
14,0,39.6,15,hybrid_coast,high
14,0,47.101,16,hybrid_coast,high
14,0,28.21,17,hybrid_coast,high
14,1,2.661,18,large_dark,high
14,0,25.667,19,hybrid_coast,high
14,0,39.245,21,hybrid_coast,high
14,0,52.461,22,large_dark,high
14,0,45.189,24,large_dark,high
14,0,40.991,27,hybrid_coast,high
14,0,47.133,28,large_dark,high
14,0,42.293,29,large_dark,high
14,0,54.814,30,large_dark,high
14,0,39.885,31,hybrid_coast,high
14,0,49.921,32,large_dark,high
14,0,75.41,33,large_dark,high
14,0,31.328,34,appearance,high
14,0,74.891,35,large_dark,high
14,0,51.354,36,large_dark,high
14,0,36.699,38,appearance,high
14,0,27.05,39,large_dark,high
14,0,45.903,41,large_dark,high
14,0,61.422,42,large_dark,high
14,0,27.213,44,appearance,high
14,0,67.249,46,large_dark,high
14,0,62.035,47,large_dark,high
14,0,36.071,48,large_dark,high
15,0,24.063,1,large_dark,high
15,0,33.963,2,large_dark,high
15,0,34.461,3,hybrid_coast,high
15,0,37.125,4,hybrid_coast,high
15,0,35.335,5,hybrid_coast,high
15,0,36.267,6,hybrid_coast,high
15,0,41.383,7,hybrid_coast,high
15,0,34.039,8,hybrid_coast,high
15,0,35.411,9,hybrid_coast,high
15,0,44.472,10,large_dark,high
15,0,34.028,11,hybrid_coast,high
15,0,27.579,12,hybrid_coast,high
15,0,37.845,13,hybrid_coast,high
15,0,41.032,14,hybrid_coast,high
15,0,42.113,15,hybrid_coast,high
15,0,28.663,16,hybrid_coast,high
15,0,48.328,17,hybrid_coast,high
15,0,69.854,18,large_dark,high
15,1,3.024,19,large_dark,high
15,0,28.512,20,hybrid_coast,high
15,0,42.343,21,hybrid_coast,high
15,0,54.769,22,large_dark,high
15,0,38.913,24,hybrid_coast,high
15,0,51.608,25,large_dark,high
15,0,40.582,28,hybrid_coast,high
15,0,48.104,29,large_dark,high
15,0,61.756,31,large_dark,high
15,0,46.387,32,large_dark,high
15,0,55.029,33,large_dark,high
15,0,49.069,34,large_dark,high
15,0,50.917,36,large_dark,high
15,0,80.976,37,large_dark,high
15,0,56.78,38,large_dark,high
15,0,115.505,39,map,high
15,0,79.548,40,map,high
15,0,34.995,41,appearance,high
15,0,26.762,43,appearance,high
15,0,46.837,44,large_dark,high
15,0,37.534,48,large_dark,high
15,0,24.742,49,appearance,high
15,0,67.71,50,large_dark,high
15,0,38.406,53,large_dark,high
16,0,34.414,2,large_dark,high
16,0,34.68,3,hybrid_coast,high
16,0,35.411,4,hybrid_coast,high
16,0,36.24,5,hybrid_coast,high
16,0,39.796,6,hybrid_coast,high
16,0,41.633,7,hybrid_coast,high
16,0,38.612,8,hybrid_coast,high
16,0,34.402,9,hybrid_coast,high
16,0,34.498,10,hybrid_coast,high
16,0,27.751,11,hybrid_coast,high
16,0,41.334,12,hybrid_coast,high
16,0,42.244,13,hybrid_coast,high
16,0,37.978,14,hybrid_coast,high
16,0,28.659,15,hybrid_coast,high
16,1,2.668,16,large_dark,high
16,0,69.656,17,large_dark,high
16,0,46.436,18,hybrid_coast,high
16,0,38.55,19,hybrid_coast,high
16,0,30.887,20,appearance,high
16,0,54.865,21,large_dark,high
16,0,41.404,22,hybrid_coast,high
16,0,42.698,23,hybrid_coast,high
16,0,49.596,24,hybrid_coast,high
16,0,44.449,25,hybrid_coast,high
16,0,27.783,26,hybrid_coast,high
16,0,57.747,27,large_dark,high
16,0,40.216,29,hybrid_coast,high
16,0,44.779,31,large_dark,high
16,0,54.601,32,large_dark,high
16,0,36.972,33,large_dark,high
16,0,50.045,34,large_dark,high
16,0,47.602,36,large_dark,high
16,0,80.829,37,large_dark,high
16,0,56.423,38,large_dark,high
16,0,50.483,39,large_dark,high
16,0,82.885,40,large_dark,high
16,0,47.241,41,large_dark,high
16,0,115.528,42,map,high
16,0,79.583,43,map,high
16,0,26.314,44,appearance,high
16,0,51.058,45,large_dark,high
16,0,59.179,46,large_dark,high
16,0,48.657,49,large_dark,high
16,0,62.093,50,large_dark,high
16,0,37.088,52,large_dark,high
16,0,25.035,53,appearance,high
16,0,68.167,55,large_dark,high
16,0,38.109,58,large_dark,high
16,0,38.768,59,large_dark,high
17,0,24.26,1,large_dark,high
17,0,35.94,2,hybrid_coast,high
17,0,36.511,3,hybrid_coast,high
17,0,37.217,4,hybrid_coast,high
17,0,35.81,5,hybrid_coast,high
17,0,36.756,6,large_dark,high
17,0,38.502,7,hybrid_coast,high
17,0,42.917,8,hybrid_coast,high
17,0,36.004,9,hybrid_coast,high
17,1,3.306,10,large_dark,high
17,0,28.974,11,hybrid_coast,high
17,0,29.679,12,hybrid_coast,high
17,0,67.676,13,large_dark,high
17,0,43.396,14,hybrid_coast,high
17,0,44.234,15,hybrid_coast,high
17,0,30.89,16,hybrid_coast,high
17,0,70.863,17,large_dark,high
17,0,40.147,18,hybrid_coast,high
17,0,40.382,19,hybrid_coast,high
17,0,61.02,20,large_dark,high
17,0,41.896,21,hybrid_coast,high
17,0,56.898,22,large_dark,high
17,0,50.899,23,hybrid_coast,high
17,0,46.886,24,hybrid_coast,high
17,0,27.072,25,hybrid_coast,high
17,0,44.697,26,hybrid_coast,high
17,0,45.085,27,large_dark,high
17,0,53.522,28,large_dark,high
17,0,43.442,29,hybrid_coast,high
17,0,46.265,30,hybrid_coast,high
17,0,56.068,31,large_dark,high
17,0,85.582,32,large_dark,high
17,0,50.047,33,large_dark,high
17,0,51.004,34,hybrid_coast,high
17,0,46.91,36,hybrid_coast,high
17,0,59.195,37,large_dark,high
17,0,49.259,38,large_dark,high
17,0,107.628,39,motion,high
17,0,115.563,41,map,high
17,0,79.631,42,map,high
17,0,101.893,43,map,high
17,0,96.822,44,motion,high
17,0,62.429,46,large_dark,high
17,0,35.68,47,large_dark,high
17,0,51.014,48,large_dark,high
17,0,53.261,50,large_dark,high
17,0,58.541,51,large_dark,high
17,0,42.003,53,large_dark,high
17,0,25.33,54,appearance,high
17,0,49.769,56,large_dark,high
17,0,37.819,57,large_dark,high
17,0,25.055,58,large_dark,high
17,0,38.392,59,large_dark,high
18,0,24.719,1,large_dark,high
18,0,37.251,2,hybrid_coast,high
18,0,37.673,3,hybrid_coast,high
18,0,38.262,4,hybrid_coast,high
18,1,2.99,5,large_dark,high
18,0,44.243,6,hybrid_coast,high
18,0,37.173,7,large_dark,high
18,0,37.256,8,hybrid_coast,high
18,0,37.541,9,hybrid_coast,high
18,0,37.205,10,large_dark,high
18,0,40.88,11,hybrid_coast,high
18,0,30.781,12,hybrid_coast,high
18,0,30.263,13,hybrid_coast,high
18,0,44.599,14,hybrid_coast,high
18,0,45.306,15,hybrid_coast,high
18,0,44.305,16,hybrid_coast,high
18,0,31.797,17,hybrid_coast,high
18,0,72.348,18,large_dark,high
18,0,48.309,19,hybrid_coast,high
18,0,45.397,20,large_dark,high
18,0,30.354,21,hybrid_coast,high
18,0,68.126,22,large_dark,high
18,0,46.779,23,hybrid_coast,high
18,0,27.27,24,hybrid_coast,high
18,0,27.843,25,hybrid_coast,high
18,0,50.292,26,hybrid_coast,high
18,0,29.321,27,hybrid_coast,high
18,0,72.07,28,large_dark,high
18,0,41.825,29,hybrid_coast,high
18,0,42.785,30,hybrid_coast,high
18,0,64.03,31,large_dark,high
18,0,58.938,32,large_dark,high
18,0,53.097,33,large_dark,high
18,0,48.631,34,large_dark,high
18,0,55.714,35,large_dark,high
18,0,90.512,37,large_dark,high
18,0,47.124,38,large_dark,high
18,0,59.618,39,large_dark,high
18,0,62.77,40,large_dark,high
18,0,55.568,41,hybrid_coast,high
18,0,107.245,43,motion,high
18,0,51.232,44,hybrid_coast,high
18,0,24.939,45,appearance,high
18,0,102.071,46,map,high
18,0,96.692,47,motion,high
18,0,34.276,48,large_dark,high
18,0,50.479,50,large_dark,high
18,0,52.69,52,large_dark,high
18,0,52.785,53,large_dark,high
18,0,57.905,55,large_dark,high
18,0,55.726,57,large_dark,high
18,0,37.529,58,large_dark,high
18,0,50.914,60,large_dark,high
18,0,38.016,61,large_dark,high
19,1,2.72,1,large_dark,high
