frame,y,dist_px,rank,source,confidence
632,0,61.074,15,large_dark,medium_high
632,0,52.612,16,map,medium_high
632,0,67.897,17,large_dark,medium_high
632,0,56.859,18,large_dark,medium_high
632,0,55.073,19,map,medium_high
632,0,69.112,20,map,medium_high
632,0,109.829,21,map,medium_high
632,0,98.745,22,map,medium_high
632,0,84.997,23,map,medium_high
632,0,51.313,24,large_dark,medium_high
632,0,69.123,25,large_dark,medium_high
632,0,59.615,26,large_dark,medium_high
632,0,145.15,27,map,medium_high
632,0,111.061,28,map,medium_high
632,0,114.806,29,map,medium_high
632,0,72.201,30,map,medium_high
632,0,93.96,31,map,medium_high
632,0,132.382,32,map,medium_high
632,0,47.381,33,map,medium_high
632,0,121.598,34,map,medium_high
632,0,130.025,35,map,medium_high
632,0,60.803,36,map,medium_high
632,0,86.954,37,motion,medium_high
632,0,64.657,38,map,medium_high
632,0,114.268,39,motion,medium_high
632,0,104.097,40,motion,medium_high
632,0,83.322,41,map,medium_high
632,0,112.43,42,map,medium_high
632,0,113.0,43,motion,medium_high
632,0,88.482,44,motion,medium_high
632,0,83.943,45,motion,medium_high
632,0,56.613,46,large_dark,medium_high
632,0,72.085,47,motion,medium_high
632,0,32.249,48,large_dark,medium_high
633,1,4.61,2,appearance,medium_high
633,1,1.414,3,map,medium_high
633,0,41.049,4,large_dark,medium_high
633,0,82.608,5,large_dark,medium_high
633,0,85.586,6,large_dark,medium_high
633,0,61.008,7,large_dark,medium_high
633,0,33.242,8,large_dark,medium_high
633,0,36.749,9,appearance,medium_high
633,0,49.244,10,large_dark,medium_high
633,0,70.093,11,large_dark,medium_high
633,0,60.44,12,large_dark,medium_high
633,0,59.841,13,large_dark,medium_high
633,0,57.775,14,large_dark,medium_high
633,0,63.953,15,large_dark,medium_high
633,0,69.635,16,map,medium_high
633,0,52.469,17,map,medium_high
633,0,54.589,18,map,medium_high
633,0,69.545,19,map,medium_high
633,0,110.257,20,map,medium_high
633,0,99.149,21,map,medium_high
633,0,85.665,22,map,medium_high
633,0,50.774,23,large_dark,medium_high
633,0,50.7,24,appearance,medium_high
633,0,145.618,25,map,medium_high
633,0,111.349,26,map,medium_high
633,0,115.293,27,map,medium_high
633,0,71.694,28,map,medium_high
633,0,93.79,29,map,medium_high
633,0,132.575,30,map,medium_high
633,0,46.669,31,map,medium_high
633,0,121.396,32,map,medium_high
633,0,129.833,33,map,medium_high
633,0,87.464,34,motion,medium_high
633,0,60.0,35,map,medium_high
633,0,64.595,36,map,medium_high
633,0,114.827,37,motion,medium_high
633,0,104.734,38,motion,medium_high
633,0,82.707,39,map,medium_high
633,0,112.207,40,map,medium_high
633,0,113.004,41,motion,medium_high
633,0,89.051,42,motion,medium_high
633,0,84.572,43,motion,medium_high
633,0,72.727,44,motion,medium_high
633,0,32.45,45,large_dark,medium_high
634,1,0.0,2,map,medium_high
634,1,6.708,3,map,medium_high
634,0,41.049,4,large_dark,medium_high
634,0,86.47,5,large_dark,medium_high
634,0,83.295,6,large_dark,medium_high
634,0,55.036,7,large_dark,medium_high
634,0,28.16,8,large_dark,medium_high
634,0,30.7,9,appearance,medium_high
634,0,33.593,10,appearance,medium_high
634,0,66.94,11,large_dark,medium_high
634,0,52.802,12,large_dark,medium_high
634,0,49.396,13,large_dark,medium_high
634,0,61.62,14,large_dark,medium_high
634,0,60.407,15,large_dark,medium_high
634,0,69.516,16,map,medium_high
634,0,75.819,17,map,medium_high
634,0,117.024,18,map,medium_high
634,0,96.408,19,map,medium_high
634,0,133.448,20,map,medium_high
634,0,80.156,21,map,medium_high
634,0,108.27,22,map,medium_high
634,0,116.52,23,map,medium_high
634,0,53.935,24,map,medium_high
634,0,56.939,25,map,medium_high
634,0,103.347,26,motion,medium_high
634,0,108.086,27,map,medium_high
634,0,126.646,28,motion,medium_high
634,0,120.702,29,motion,medium_high
634,0,94.215,30,map,medium_high
634,0,66.611,31,large_dark,medium_high
634,0,63.008,32,map,medium_high
634,0,98.698,33,motion,medium_high
634,0,135.744,34,map,medium_high
634,0,92.635,35,motion,medium_high
634,0,99.742,36,motion,medium_high
634,0,112.805,37,map,medium_high
634,0,87.192,38,map,medium_high
634,0,105.262,39,map,medium_high
634,0,71.612,40,motion,medium_high
634,0,33.838,41,large_dark,medium_high
634,0,70.018,42,map,medium_high
634,0,77.078,43,large_dark,medium_high
634,0,89.404,44,map,medium_high
635,1,2.121,1,large_dark,medium_high
635,1,7.826,2,appearance,medium_high
635,0,37.02,4,large_dark,medium_high
635,0,80.502,5,large_dark,medium_high
635,0,83.513,6,large_dark,medium_high
635,0,47.101,7,large_dark,medium_high
635,0,57.467,10,large_dark,medium_high
635,0,42.808,11,large_dark,medium_high
635,0,24.187,12,appearance,medium_high
635,0,49.543,13,large_dark,medium_high
635,0,63.957,14,large_dark,medium_high
635,0,60.0,15,map,medium_high
635,0,67.417,16,map,medium_high
635,0,108.632,17,map,medium_high
635,0,89.269,18,map,medium_high
635,0,125.686,19,map,medium_high
635,0,80.861,20,map,medium_high
635,0,104.809,21,map,medium_high
635,0,110.528,22,map,medium_high
635,0,95.189,23,motion,medium_high
635,0,122.679,24,motion,medium_high
635,0,114.588,25,motion,medium_high
635,0,84.504,26,map,medium_high
635,0,89.706,27,motion,medium_high
635,0,132.563,28,map,medium_high
635,0,54.521,29,large_dark,medium_high
635,0,83.014,30,motion,medium_high
635,0,90.427,31,motion,medium_high
635,0,109.738,32,map,medium_high
635,0,84.504,33,map,medium_high
635,0,102.482,34,map,medium_high
635,0,35.532,35,large_dark,medium_high
635,0,79.903,36,large_dark,medium_high
635,0,66.219,37,map,medium_high
635,0,90.579,38,map,medium_high
636,1,3.808,2,map,medium_high
636,1,0.0,3,map,medium_high
636,1,4.472,4,map,medium_high
636,0,42.107,5,large_dark,medium_high
636,0,82.298,6,large_dark,medium_high
636,0,88.014,7,motion,medium_high
636,0,88.566,8,large_dark,medium_high
636,0,55.036,9,large_dark,medium_high
636,0,92.655,10,large_dark,medium_high
636,0,25.298,11,large_dark,medium_high
636,0,28.784,12,appearance,medium_high
636,0,65.0,13,large_dark,medium_high
636,0,35.171,14,large_dark,medium_high
636,0,50.99,15,large_dark,medium_high
636,0,64.382,16,large_dark,medium_high
636,0,72.308,17,map,medium_high
636,0,80.29,18,map,medium_high
636,0,118.036,19,map,medium_high
636,0,130.363,20,map,medium_high
636,0,143.124,21,map,medium_high
636,0,51.58,22,map,medium_high
636,0,105.7,23,map,medium_high
636,0,70.859,24,map,medium_high
636,0,102.599,25,map,medium_high
636,0,75.819,26,map,medium_high
636,0,117.024,27,map,medium_high
636,0,96.408,28,map,medium_high
636,0,133.448,29,map,medium_high
636,0,97.949,30,map,medium_high
636,0,80.156,31,map,medium_high
636,0,108.27,32,map,medium_high
636,0,139.807,33,motion,medium_high
636,0,118.121,34,map,medium_high
636,0,116.52,35,map,medium_high
636,0,109.217,36,motion,medium_high
636,0,126.646,37,motion,medium_high
636,0,120.702,38,motion,medium_high
636,0,83.952,39,map,medium_high
636,0,133.855,40,motion,medium_high
636,0,94.512,41,map,medium_high
636,0,94.215,42,map,medium_high
636,0,108.491,43,motion,medium_high
636,0,83.762,44,map,medium_high
636,0,98.698,45,motion,medium_high
636,0,135.744,46,map,medium_high
636,0,75.581,47,map,medium_high
636,0,60.407,48,large_dark,medium_high
636,0,92.635,49,motion,medium_high
636,0,99.742,50,motion,medium_high
636,0,87.192,51,map,medium_high
636,0,93.622,52,map,medium_high
636,0,105.262,53,map,medium_high
636,0,33.838,54,large_dark,medium_high
636,0,114.004,55,map,medium_high
636,0,77.078,56,large_dark,medium_high
636,0,73.99,57,map,medium_high
636,0,123.556,58,map,medium_high
636,0,70.018,59,map,medium_high
636,0,89.404,60,map,medium_high
637,1,3.354,2,appearance,medium_high
637,1,0.0,3,map,medium_high
637,1,3.162,4,map,medium_high
637,0,42.426,5,large_dark,medium_high
637,0,51.039,6,large_dark,medium_high
637,0,85.921,7,map,medium_high
637,0,62.097,8,large_dark,medium_high
637,0,82.219,9,large_dark,medium_high
637,0,90.003,10,motion,medium_high
637,0,90.554,11,large_dark,medium_high
637,0,94.641,12,map,medium_high
637,0,27.83,14,appearance,medium_high
637,0,48.754,15,large_dark,medium_high
637,0,101.119,16,motion,medium_high
637,0,33.838,17,large_dark,medium_high
637,0,106.066,18,large_dark,medium_high
637,0,68.033,19,map,medium_high
637,0,85.866,20,map,medium_high
637,0,71.502,21,map,medium_high
637,0,63.151,22,large_dark,medium_high
637,0,65.276,23,large_dark,medium_high
637,0,81.194,24,map,medium_high
637,0,116.715,25,map,medium_high
637,0,90.38,26,map,medium_high
637,0,75.928,27,map,medium_high
637,0,117.501,28,map,medium_high
637,0,129.917,29,map,medium_high
637,0,142.977,30,map,medium_high
637,0,51.386,31,map,medium_high
637,0,105.425,32,map,medium_high
637,0,70.711,33,map,medium_high
637,0,102.237,34,map,medium_high
637,0,38.601,35,large_dark,medium_high
637,0,111.826,36,motion,medium_high
637,0,98.858,37,map,medium_high
637,0,104.788,38,motion,medium_high
637,0,139.918,39,motion,medium_high
637,0,118.29,40,map,medium_high
637,0,108.634,41,motion,medium_high
637,0,84.172,42,map,medium_high
637,0,133.717,43,motion,medium_high
637,0,95.103,44,map,medium_high
637,0,107.964,45,motion,medium_high
637,0,84.315,46,map,medium_high
637,0,128.565,47,map,medium_high
637,0,75.911,48,map,medium_high
637,0,87.92,49,map,medium_high
637,0,60.299,50,large_dark,medium_high
637,0,82.234,51,map,medium_high
637,0,93.862,52,map,medium_high
637,0,111.343,53,motion,medium_high
637,0,100.896,54,map,medium_high
637,0,76.368,55,large_dark,medium_high
637,0,34.409,56,large_dark,medium_high
637,0,78.959,57,map,medium_high
637,0,114.237,58,map,medium_high
637,0,124.952,59,map,medium_high
637,0,75.103,60,map,medium_high
637,0,135.518,61,map,medium_high
638,1,3.354,2,appearance,medium_high
638,1,2.236,3,map,medium_high
638,1,5.385,4,map,medium_high
638,0,42.426,5,large_dark,medium_high
638,0,62.097,6,large_dark,medium_high
638,0,87.02,7,map,medium_high
638,0,82.219,8,large_dark,medium_high
638,0,92.1,9,motion,medium_high
638,0,102.956,10,large_dark,medium_high
638,0,48.754,11,large_dark,medium_high
638,0,97.739,12,map,medium_high
638,0,27.83,14,appearance,medium_high
638,0,51.039,15,large_dark,medium_high
638,0,106.367,16,motion,medium_high
638,0,70.146,17,map,medium_high
638,0,33.106,18,large_dark,medium_high
638,0,63.151,19,large_dark,medium_high
638,0,113.283,20,large_dark,medium_high
638,0,88.549,21,map,medium_high
638,0,66.272,22,large_dark,medium_high
638,0,72.308,23,map,medium_high
638,0,38.601,24,large_dark,medium_high
638,0,82.526,25,map,medium_high
638,0,116.715,26,map,medium_high
638,0,90.38,27,map,medium_high
638,0,75.928,28,map,medium_high
638,0,117.501,29,map,medium_high
638,0,129.917,30,map,medium_high
638,0,142.977,31,map,medium_high
638,0,51.386,32,map,medium_high
638,0,105.425,33,map,medium_high
638,0,70.711,34,map,medium_high
638,0,102.237,35,map,medium_high
638,0,111.826,36,motion,medium_high
638,0,100.424,37,map,medium_high
638,0,103.414,38,motion,medium_high
638,0,139.918,39,motion,medium_high
638,0,118.29,40,map,medium_high
638,0,108.634,41,motion,medium_high
638,0,84.172,42,map,medium_high
638,0,133.717,43,motion,medium_high
638,0,95.103,44,map,medium_high
638,0,107.964,45,motion,medium_high
638,0,84.315,46,map,medium_high
638,0,128.565,47,map,medium_high
638,0,75.911,48,map,medium_high
638,0,89.308,49,map,medium_high
638,0,82.234,50,map,medium_high
638,0,76.368,51,large_dark,medium_high
638,0,93.862,52,map,medium_high
638,0,110.369,53,motion,medium_high
638,0,100.896,54,map,medium_high
638,0,81.942,55,map,medium_high
638,0,114.237,56,map,medium_high
638,0,124.952,57,map,medium_high
638,0,76.095,58,map,medium_high
638,0,135.518,59,map,medium_high
639,1,5.831,1,large_dark,medium_high
639,1,1.803,2,appearance,medium_high
639,0,56.754,5,large_dark,medium_high
639,0,38.328,6,large_dark,medium_high
639,0,41.231,7,large_dark,medium_high
639,0,52.54,8,appearance,medium_high
639,0,43.382,9,large_dark,medium_high
639,0,85.828,10,map,medium_high
639,0,105.802,11,large_dark,medium_high
639,0,98.509,12,map,medium_high
639,0,45.177,13,large_dark,medium_high
639,0,76.105,14,large_dark,medium_high
639,0,64.938,15,large_dark,medium_high
639,0,69.904,16,map,medium_high
639,0,60.828,17,large_dark,medium_high
639,0,109.179,18,motion,medium_high
639,0,34.67,19,large_dark,medium_high
639,0,88.102,20,map,medium_high
639,0,69.516,21,map,medium_high
639,0,118.089,22,large_dark,medium_high
639,0,59.506,23,map,medium_high
639,0,58.052,24,large_dark,medium_high
639,0,65.299,25,map,medium_high
639,0,66.562,26,map,medium_high
639,0,56.873,27,map,medium_high
639,0,107.541,28,map,medium_high
639,0,113.941,29,map,medium_high
639,0,90.312,30,motion,medium_high
639,0,87.135,31,map,medium_high
639,0,72.471,32,map,medium_high
639,0,108.674,33,motion,medium_high
639,0,98.795,34,motion,medium_high
639,0,127.098,35,map,medium_high
639,0,78.645,36,large_dark,medium_high
639,0,90.802,37,map,medium_high
639,0,81.428,38,map,medium_high
639,0,68.107,39,motion,medium_high
639,0,108.186,40,motion,medium_high
639,0,99.725,41,map,medium_high
639,0,83.298,42,map,medium_high
639,0,123.693,43,map,medium_high
639,0,134.172,44,map,medium_high
640,1,1.581,1,large_dark,medium_high
640,1,7.762,2,appearance,medium_high
640,0,49.624,5,large_dark,medium_high
640,0,36.366,6,large_dark,medium_high
640,0,40.478,7,large_dark,medium_high
640,0,42.45,8,appearance,medium_high
640,0,36.007,9,large_dark,medium_high
640,0,39.224,10,large_dark,medium_high
640,0,60.667,11,large_dark,medium_high
640,0,73.256,12,large_dark,medium_high
640,0,106.839,13,large_dark,medium_high
640,0,28.399,14,large_dark,medium_high
640,0,72.763,15,large_dark,medium_high
640,0,60.254,16,large_dark,medium_high
640,0,56.679,17,large_dark,medium_high
640,0,65.563,18,map,medium_high
640,0,72.211,19,map,medium_high
640,0,64.444,20,map,medium_high
640,0,61.392,21,map,medium_high
640,0,101.324,22,map,medium_high
640,0,94.542,23,motion,medium_high
640,0,81.502,24,large_dark,medium_high
640,0,67.978,25,motion,medium_high
641,1,2.236,1,large_dark,medium_high
641,1,2.693,4,appearance,medium_high
641,0,26.879,6,appearance,medium_high
641,0,29.707,7,appearance,medium_high
641,0,57.009,8,large_dark,medium_high
641,0,39.319,9,large_dark,medium_high
641,0,39.051,10,large_dark,medium_high
641,0,32.596,11,appearance,medium_high
641,0,49.015,12,appearance,medium_high
641,0,43.829,13,large_dark,medium_high
641,0,70.612,14,large_dark,medium_high
641,0,67.469,15,large_dark,medium_high
641,0,43.105,16,large_dark,medium_high
641,0,46.098,17,large_dark,medium_high
641,0,58.796,18,large_dark,medium_high
641,0,75.382,19,map,medium_high
641,0,36.62,20,large_dark,medium_high
641,0,76.105,21,large_dark,medium_high
641,0,75.425,22,large_dark,medium_high
641,0,102.774,23,map,medium_high
641,0,73.817,24,map,medium_high
641,0,56.045,25,map,medium_high
641,0,99.298,26,map,medium_high
641,0,146.48,27,map,medium_high
641,0,109.738,28,map,medium_high
641,0,87.261,29,map,medium_high
641,0,74.003,30,map,medium_high
641,0,111.306,31,motion,medium_high
641,0,57.775,32,map,medium_high
641,0,63.253,33,map,medium_high
641,0,67.413,34,map,medium_high
641,0,133.459,35,motion,medium_high
641,0,117.024,36,map,medium_high
641,0,55.682,37,map,medium_high
641,0,109.417,38,map,medium_high
641,0,128.983,39,motion,medium_high
641,0,140.943,40,motion,medium_high
641,0,89.17,41,motion,medium_high
641,0,89.177,42,map,medium_high
641,0,74.953,43,large_dark,medium_high
641,0,77.833,44,large_dark,medium_high
641,0,117.686,45,map,medium_high
641,0,68.37,46,motion,medium_high
641,0,86.026,47,map,medium_high
641,0,96.519,48,map,medium_high
642,1,0.0,1,map,medium_high
642,1,4.272,5,appearance,medium_high
642,0,39.459,7,large_dark,medium_high
642,0,53.852,8,large_dark,medium_high
642,0,30.7,9,appearance,medium_high
642,0,34.59,10,appearance,medium_high
642,0,40.2,11,large_dark,medium_high
642,0,38.053,12,large_dark,medium_high
642,0,40.249,13,large_dark,medium_high
642,0,73.756,14,large_dark,medium_high
642,0,67.469,15,large_dark,medium_high
642,0,48.508,16,large_dark,medium_high
642,0,59.414,17,large_dark,medium_high
642,0,78.208,18,map,medium_high
642,0,35.228,19,large_dark,medium_high
642,0,75.581,20,map,medium_high
642,0,44.181,21,large_dark,medium_high
642,0,77.798,22,map,medium_high
642,0,74.632,23,map,medium_high
642,0,91.49,24,map,medium_high
642,0,74.33,25,large_dark,medium_high
642,0,47.202,26,large_dark,medium_high
642,0,75.382,27,map,medium_high
642,0,105.87,28,map,medium_high
642,0,57.706,29,map,medium_high
642,0,119.852,30,map,medium_high
642,0,101.393,31,map,medium_high
642,0,102.774,32,map,medium_high
642,0,54.818,33,map,medium_high
642,0,97.949,34,map,medium_high
642,0,145.198,35,map,medium_high
642,0,108.483,36,map,medium_high
642,0,87.158,37,map,medium_high
642,0,73.366,38,map,medium_high
642,0,142.215,39,motion,medium_high
642,0,132.673,40,motion,medium_high
642,0,116.535,41,map,medium_high
642,0,62.29,42,large_dark,medium_high
642,0,122.492,43,motion,medium_high
642,0,127.846,44,motion,medium_high
642,0,139.718,45,motion,medium_high
642,0,94.882,46,map,medium_high
642,0,111.8,47,motion,medium_high
642,0,51.442,48,appearance,medium_high
642,0,128.456,49,map,medium_high
642,0,88.558,50,map,medium_high
642,0,79.246,51,large_dark,medium_high
642,0,74.25,52,large_dark,medium_high
642,0,118.964,53,map,medium_high
642,0,116.927,54,map,medium_high
642,0,90.898,55,map,medium_high
642,0,85.15,56,map,medium_high
642,0,135.22,57,motion,medium_high
642,0,96.26,58,map,medium_high
642,0,101.514,59,map,medium_high
643,1,2.55,1,large_dark,medium_high
643,1,3.354,2,appearance,medium_high
643,1,7.106,3,map,medium_high
643,0,37.02,6,large_dark,medium_high
643,0,48.647,8,large_dark,medium_high
643,0,36.014,9,appearance,medium_high
643,0,36.284,10,large_dark,medium_high
643,0,34.677,11,large_dark,medium_high
643,0,69.459,12,large_dark,medium_high
643,0,44.749,13,large_dark,medium_high
643,0,72.763,14,large_dark,medium_high
643,0,43.157,15,large_dark,medium_high
643,0,61.012,16,large_dark,medium_high
643,0,47.397,17,large_dark,medium_high
643,0,78.23,18,map,medium_high
643,0,44.57,19,large_dark,medium_high
643,0,69.76,20,map,medium_high
643,0,77.473,21,map,medium_high
643,0,93.349,22,map,medium_high
643,0,47.943,23,large_dark,medium_high
643,0,70.214,24,map,medium_high
643,0,100.648,25,map,medium_high
643,0,53.689,26,map,medium_high
643,0,59.435,27,large_dark,medium_high
643,0,115.135,28,map,medium_high
643,0,96.042,29,map,medium_high
643,0,99.045,30,map,medium_high
643,0,50.403,31,map,medium_high
643,0,92.804,32,map,medium_high
643,0,140.407,33,map,medium_high
643,0,103.846,34,map,medium_high
643,0,72.56,35,map,medium_high
643,0,87.681,36,map,medium_high
643,0,71.694,37,map,medium_high
643,0,138.031,38,motion,medium_high
643,0,130.243,39,motion,medium_high
643,0,115.412,40,map,medium_high
643,0,118.302,41,motion,medium_high
643,0,123.794,42,motion,medium_high
643,0,135.22,43,motion,medium_high
643,0,93.231,44,map,medium_high
643,0,107.728,45,motion,medium_high
643,0,80.352,46,large_dark,medium_high
643,0,126.002,47,map,medium_high
643,0,86.925,48,map,medium_high
643,0,54.427,49,appearance,medium_high
643,0,74.461,50,large_dark,medium_high
643,0,114.543,51,map,medium_high
643,0,114.632,52,map,medium_high
643,0,89.805,53,map,medium_high
643,0,82.377,54,map,medium_high
643,0,130.817,55,motion,medium_high
643,0,96.128,56,map,medium_high
643,0,101.304,57,map,medium_high
644,1,2.828,1,large_dark,medium_high
644,1,2.828,3,map,medium_high
644,0,40.792,4,large_dark,medium_high
644,0,51.662,5,large_dark,medium_high
644,0,47.461,8,appearance,medium_high
644,0,78.102,9,large_dark,medium_high
644,0,38.471,10,large_dark,medium_high
644,0,54.332,11,large_dark,medium_high
644,0,49.239,12,map,medium_high
644,0,46.53,13,large_dark,medium_high
644,0,49.649,14,large_dark,medium_high
644,0,47.202,15,large_dark,medium_high
644,0,56.886,16,large_dark,medium_high
644,0,38.21,17,large_dark,medium_high
644,0,33.541,18,large_dark,medium_high
644,0,57.306,19,large_dark,medium_high
644,0,60.836,20,map,medium_high
644,0,69.311,21,map,medium_high
644,0,62.933,22,map,medium_high
644,0,76.276,23,map,medium_high
644,0,80.352,24,map,medium_high
644,0,94.311,25,map,medium_high
644,0,75.382,26,map,medium_high
644,0,105.87,27,map,medium_high
644,0,57.706,28,map,medium_high
644,0,62.29,29,large_dark,medium_high
644,0,119.852,30,map,medium_high
644,0,52.173,31,large_dark,medium_high
644,0,102.774,32,map,medium_high
644,0,75.7,33,map,medium_high
644,0,56.045,34,large_dark,medium_high
644,0,142.215,35,motion,medium_high
644,0,122.492,36,motion,medium_high
644,0,79.246,37,large_dark,medium_high
644,0,94.882,38,map,medium_high
644,0,111.8,39,motion,medium_high
644,0,128.456,40,map,medium_high
644,0,60.879,41,appearance,medium_high
644,0,118.964,42,map,medium_high
644,0,94.723,43,map,medium_high
644,0,135.22,44,motion,medium_high
644,0,101.514,45,map,medium_high
645,1,4.243,1,large_dark,medium_high
645,0,41.593,3,large_dark,medium_high
645,0,52.887,4,large_dark,medium_high
645,0,45.853,5,appearance,medium_high
645,0,79.31,6,large_dark,medium_high
645,0,28.609,7,appearance,medium_high
645,0,39.825,8,large_dark,medium_high
645,0,82.462,9,large_dark,medium_high
645,0,55.227,10,large_dark,medium_high
645,0,47.434,11,large_dark,medium_high
645,0,47.011,12,large_dark,medium_high
645,0,39.115,13,large_dark,medium_high
645,0,60.208,14,large_dark,medium_high
645,0,34.886,15,large_dark,medium_high
645,0,59.506,16,map,medium_high
645,0,67.897,17,map,medium_high
645,0,62.948,18,map,medium_high
645,0,59.77,19,map,medium_high
645,0,63.198,20,large_dark,medium_high
645,0,53.759,21,large_dark,medium_high
645,0,60.415,22,large_dark,medium_high
645,0,42.297,23,large_dark,medium_high
645,0,79.209,24,large_dark,medium_high
645,0,57.28,25,large_dark,medium_high
646,1,1.0,1,large_dark,medium_high
646,0,40.522,2,large_dark,medium_high
646,0,46.325,3,large_dark,medium_high
646,0,42.385,4,appearance,medium_high
646,0,81.253,5,large_dark,medium_high
646,0,78.645,6,large_dark,medium_high
646,0,38.581,7,appearance,medium_high
646,0,59.841,9,large_dark,medium_high
646,0,27.659,10,large_dark,medium_high
646,0,30.806,11,large_dark,medium_high
646,0,55.731,12,large_dark,medium_high
646,0,49.578,13,large_dark,medium_high
646,0,67.175,14,map,medium_high
646,0,58.694,15,large_dark,medium_high
646,0,28.504,16,appearance,medium_high
646,0,33.377,17,large_dark,medium_high
646,0,31.016,18,large_dark,medium_high
646,0,50.249,19,large_dark,medium_high
646,0,61.522,20,map,medium_high
646,0,63.64,21,large_dark,medium_high
646,0,87.912,22,map,medium_high
646,0,84.537,23,map,medium_high
646,0,96.512,24,map,medium_high
646,0,90.477,25,map,medium_high
646,0,147.195,26,map,medium_high
646,0,74.515,27,map,medium_high
646,0,62.097,28,map,medium_high
646,0,87.284,29,map,medium_high
646,0,111.544,30,map,medium_high
646,0,121.807,31,map,medium_high
646,0,99.812,32,map,medium_high
646,0,131.795,33,map,medium_high
646,0,49.739,34,large_dark,medium_high
646,0,63.063,35,map,medium_high
646,0,63.032,36,large_dark,medium_high
646,0,72.125,37,map,medium_high
646,0,61.583,38,map,medium_high
646,0,42.755,39,large_dark,medium_high
646,0,137.463,40,motion,medium_high
646,0,81.468,41,large_dark,medium_high
646,0,117.72,42,motion,medium_high
646,0,84.903,43,map,medium_high
646,0,79.035,44,map,medium_high
646,0,64.517,45,map,medium_high
646,0,128.983,46,map,medium_high
646,0,71.449,47,large_dark,medium_high
646,0,108.786,48,map,medium_high
646,0,105.304,49,map,medium_high
647,1,0.0,1,large_dark,medium_high
647,1,3.0,2,appearance,medium_high
647,0,44.147,3,large_dark,medium_high
647,0,42.379,4,large_dark,medium_high
647,0,87.923,5,map,medium_high
647,0,38.269,6,appearance,medium_high
647,0,82.462,7,large_dark,medium_high
647,0,85.703,8,motion,medium_high
647,0,79.624,9,large_dark,medium_high
647,0,50.912,10,large_dark,medium_high
647,0,57.559,11,large_dark,medium_high
647,0,29.12,12,large_dark,medium_high
647,0,69.459,13,map,medium_high
647,0,63.64,14,map,medium_high
647,0,57.871,16,large_dark,medium_high
647,0,24.759,17,large_dark,medium_high
647,0,51.157,19,large_dark,medium_high
647,0,62.801,20,large_dark,medium_high
647,0,30.594,21,large_dark,medium_high
647,0,99.161,22,map,medium_high
647,0,63.325,23,map,medium_high
647,0,90.501,24,map,medium_high
647,0,91.72,25,map,medium_high
647,0,133.507,26,map,medium_high
647,0,106.024,27,map,medium_high
647,0,60.407,28,map,medium_high
647,0,86.501,29,map,medium_high
647,0,83.573,30,map,medium_high
647,0,95.501,31,map,medium_high
647,0,89.196,32,map,medium_high
647,0,146.671,33,map,medium_high
647,0,38.079,34,large_dark,medium_high
647,0,73.12,35,map,medium_high
647,0,86.675,36,map,medium_high
647,0,110.454,37,map,medium_high
647,0,130.614,38,map,medium_high
647,0,63.127,39,large_dark,medium_high
647,0,105.94,40,motion,medium_high
647,0,136.33,41,motion,medium_high
647,0,121.926,42,motion,medium_high
647,0,81.566,43,large_dark,medium_high
647,0,124.107,44,map,medium_high
647,0,125.419,45,motion,medium_high
647,0,83.537,46,map,medium_high
